movieId,title,genres,imdb_id,tmdb_id,ratings_count,zero_to_one_ratings_count,one_to_two_ratings_count,two_to_three_ratings_count,three_to_four_ratings_count,four_to_five_ratings_count,average_rating,tags,earliest_rating,latest_rating,earliest_tag,latest_tag
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,52655,22642,1,0,0,1,0,0,2.5,no tag,1188367796,1188367796,0,0
8008,Brigadoon (1954),Fantasy|Musical|Romance,46807,18283,3,0,0,0,2,1,4,no tag,1084538629,1277176610,0,0
8010,"Power of One, The (1992)",Drama,105159,13823,1,0,0,0,1,0,4,no tag,1235806217,1235806217,0,0
8011,"Weather Underground, The (2002)",Documentary,343168,14108,4,0,0,0,4,0,4,politics,1109410524,1348612868,1143998541,1143998541
8012,Kikujiro (Kikujir? no natsu) (1999),Comedy|Drama,199683,4291,3,0,0,1,2,0,3.67,no tag,1107164430,1519116110,0,0
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,374546,113,10,0,0,0,5,5,4.25,In Netflix queue,1090948309,1516132508,1137200544,1137200544
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,64806,28476,1,0,0,0,1,0,3.5,no tag,1109410580,1109410580,0,0
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,68638,5916,2,0,0,0,1,1,4,no tag,1112711716,1229251314,0,0
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,308379,12205,1,0,0,0,1,0,4,remade,1132173380,1132173380,1138040062,1138040062
8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,108327,27804,2,0,0,1,1,0,3.5,no tag,1113189825,1335219831,0,0
8025,The Thief (1997),Drama,124207,46187,1,0,0,0,0,1,4.5,no tag,1446622146,1446622146,0,0
8033,How to Steal a Million (1966),Comedy|Crime|Romance,60522,3001,3,0,0,1,2,0,3.67,In Netflix queue,1177539374,1498521606,1137200492,1137200492
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,117658,39434,2,1,0,0,1,0,2,no tag,1108950834,1171500900,0,0
8042,Mean Streets (1973),Crime|Drama,70379,203,7,0,0,1,4,2,4,no tag,1085152197,1519120447,0,0
8043,Jack the Bear (1993),Comedy|Drama,107247,38749,1,0,1,0,0,0,1.5,no tag,1519142260,1519142260,0,0
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,23042,29740,3,0,0,1,1,1,3.67,no tag,1100291706,1498525876,0,0
8045,Hamburger Hill (1987),Action|Drama|War,93137,10652,1,0,1,0,0,0,2,no tag,1519244828,1519244828,0,0
8057,Sweet Bird of Youth (1962),Drama,56541,33632,1,0,0,1,0,0,3,no tag,1087832210,1087832210,0,0
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,99612,3072,1,0,0,1,0,0,3,no tag,1167860701,1167860701,0,0
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,192657,10355,1,0,0,0,1,0,3.5,no tag,1161530106,1161530106,0,0
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,47849,14554,1,0,0,0,1,0,3.5,In Netflix queue,1139102246,1139102246,1137179631,1137179631
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,180748,250,1,0,0,0,1,0,4,no tag,1456859960,1456859960,0,0
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,99399,19086,1,0,0,0,1,0,4,no tag,1108975387,1108975387,0,0
8119,Crossroads (1986),Drama,90888,15392,3,0,1,1,0,1,3,no tag,1084884411,1498504900,0,0
8121,"Seducing Doctor Lewis (Grande s?duction, La) (2003)",Comedy,366532,41277,2,1,0,1,0,0,2,no tag,1117729371,1131475321,0,0
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,18455,631,1,0,0,0,1,0,4,no tag,1140403914,1140403914,0,0
8126,Shock Corridor (1963),Drama,57495,25504,1,0,0,0,1,0,3.5,no tag,1244789349,1244789349,0,0
8128,Au revoir les enfants (1987),Drama,92593,1786,5,0,0,0,3,2,4.1,no tag,1106881279,1306801818,0,0
8131,Pursuit of Happiness (2001),Comedy|Romance,243508,210937,1,0,0,0,1,0,3.5,no tag,1179163130,1179163130,0,0
8132,Gladiator (1992),Action|Drama,104346,16219,9,0,0,1,2,6,4.33,no tag,1108974420,1447560166,0,0
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,49363,48385,1,1,0,0,0,0,0.5,no tag,1262267722,1262267722,0,0
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,54462,27545,1,1,0,0,0,0,0.5,no tag,1221415770,1221415770,0,0
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,53611,22718,2,1,0,0,1,0,2.25,no tag,1101557729,1340347454,0,0
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,221111,11315,2,0,0,0,1,1,4.25,no tag,1172427011,1479545324,0,0
8143,Lola Mont?s (1955),Drama,48308,35987,1,0,0,0,1,0,3.5,no tag,1527106239,1527106239,0,0
8147,Charly (1968),Drama|Sci-Fi,62794,29146,1,0,0,0,1,0,4,no tag,1112712000,1112712000,0,0
8153,Lust for Life (1956),Drama,49456,29592,1,0,0,1,0,0,2.5,Van Gogh,1084884338,1084884338,1137375419,1137375419
8154,"Dolce Vita, La (1960)",Drama,53779,439,6,0,0,2,3,1,3.75,no tag,1086565897,1520408569,0,0
8157,Jin Roh: The Wolf Brigade (Jin-R?) (1998),Animation|Fantasy|Thriller,193253,823,5,0,0,2,2,1,3.5,no tag,1112713120,1514239905,0,0
8158,Rush (1991),Crime|Drama,102820,20289,1,0,0,0,1,0,4,no tag,1104644268,1104644268,0,0
8167,Captain Blood (1935),Action|Adventure|Romance,26174,16905,2,0,0,0,2,0,4,swashbuckler,1093267599,1258418446,1138040004,1138040004
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,92494,11548,7,0,0,3,4,0,3.29,no tag,1087571812,1519144831,0,0
8183,Educating Rita (1983),Comedy|Drama,85478,38291,3,0,0,1,2,0,3.17,In Netflix queue,1110910587,1519257121,1137201001,1137201001
8188,Sansho the Bailiff (Sansh? day?) (1954),Drama,47445,20532,1,0,0,0,1,0,3.5,Not available from Netflix,1204067281,1204067281,1137179956,1137179956
8189,Zazie dans le m?tro (1960),Comedy,54494,2546,1,0,0,1,0,0,3,no tag,1525286677,1525286677,0,0
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,57840,42791,1,0,0,0,1,0,4,In Netflix queue,1428826553,1428826553,1137201864,1137201864
8191,Anne of the Thousand Days (1969),Drama,64030,22522,1,0,0,0,1,0,4,Anne Boleyn,1109599579,1109599579,1138039949,1138039949
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,53619,5165,2,0,0,0,2,0,4,no tag,1117431704,1171817425,0,0
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,65466,5722,1,0,0,0,1,0,3.5,no tag,1184652464,1184652464,0,0
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,52893,5544,1,0,0,0,1,0,4,In Netflix queue,1446572822,1446572822,1137202144,1137202144
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,46478,14696,2,1,0,0,1,0,2.5,no tag,1117729294,1187066760,0,0
8207,"Day of the Jackal, The (1973)",Crime|Thriller,69947,4909,6,0,0,0,4,2,4.08,assassination,1094875778,1234338471,1138040067,1138040067
8225,Night of the Living Dead (1990),Horror,100258,19185,1,0,0,0,1,0,4,no tag,1172008239,1172008239,0,0
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,22111,28257,17,1,1,3,8,4,3.62,heist,1085403562,1487958181,1138040147,1138040147
8232,I Love You Again (1940),Comedy|Drama,32617,20643,1,0,0,0,1,0,3.5,no tag,1085403561,1085403561,0,0
8235,Safety Last! (1923),Action|Comedy|Romance,14429,22596,2,0,0,1,0,1,4,Clock,1100119709,1514239992,1137202793,1137202793
8236,While the City Sleeps (1956),Drama|Film-Noir,49949,36786,1,1,0,0,0,0,0.5,no tag,1167791433,1167791433,0,0
8238,Little Murders (1971),Comedy|Crime,67350,27459,1,0,0,0,0,1,5,no tag,1520409130,1520409130,0,0
8239,Viridiana (1961),Comedy|Drama,55601,4497,1,0,0,0,1,0,4,no tag,1155194252,1155194252,0,0
8241,Masterminds (1997),Action|Comedy|Thriller,119630,25224,1,0,0,0,1,0,4,no tag,1171491883,1171491883,0,0
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,79833,15371,5,0,1,0,3,1,3.4,no tag,1117439164,1523750949,0,0
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,106307,11044,6,0,0,0,4,2,4.25,no tag,1167792395,1474294926,0,0
8261,3 Women (Three Women) (1977),Drama,75612,41662,3,0,0,0,2,1,4.17,no tag,1211379249,1342827410,0,0
8264,Grey Gardens (1975),Documentary,73076,17346,1,0,0,0,1,0,3.5,no tag,1476477370,1476477370,0,0
8266,Purple Rain (1984),Drama|Musical,87957,13763,5,0,1,2,2,0,2.7,Prince,1085489071,1203892179,1137375433,1137375433
8268,Point of No Return (1993),Action|Thriller,107843,10498,2,0,0,0,1,1,4.25,no tag,1105396905,1108974471,0,0
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,100112,11796,2,0,0,0,2,0,3.75,no tag,1117355541,1171815393,0,0
8275,College (1927),Comedy,17765,34847,1,0,0,0,1,0,3.5,In Netflix queue,1181348018,1181348018,1137201789,1137201789
8290,Mitchell (1975),Action|Crime,73396,32303,2,2,0,0,0,0,0.75,no tag,1087571692,1127137060,0,0
8293,Used People (1992),Comedy|Drama,105706,41779,1,0,0,0,1,0,3.5,no tag,1085671095,1085671095,0,0
8302,"Front Page, The (1931)",Comedy|Drama|Romance,21890,42814,1,0,0,0,1,0,3.5,no tag,1085749102,1085749102,0,0
8327,Dolls (2002),Drama|Romance,330229,870,2,0,0,0,1,1,4.25,no tag,1250337317,1354147100,0,0
8331,"Man Who Came to Dinner, The (1942)",Comedy,33874,26319,1,0,0,0,1,0,4,no tag,1201833049,1201833049,0,0
8335,Make Way for Tomorrow (1937),Drama,29192,41059,1,0,0,0,1,0,3.5,heartbreaking,1525285729,1525285729,1525285746,1525285746
8336,"Major and the Minor, The (1942)",Comedy|Romance,35019,39871,1,0,0,0,1,0,3.5,no tag,1111412902,1111412902,0,0
8337,"Caine Mutiny, The (1954)",Drama|War,46816,10178,2,0,0,0,2,0,4,military,1113829306,1218037243,1138039993,1138039993
8338,Black Narcissus (1947),Drama,39192,16391,1,0,0,0,1,0,4,convent | religion,1112282473,1112282473,1138039973,1138039973
8340,Escape from Alcatraz (1979),Drama|Thriller,79116,10734,7,0,0,1,5,1,3.79,no tag,1112717259,1531409729,0,0
8341,Oliver Twist (1948),Adventure|Crime|Drama,40662,10949,3,0,0,0,2,1,3.83,Dickens,1138486443,1348436476,1137200651,1137200651
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,298148,809,92,3,6,18,48,17,3.58,ogres,1090948067,1537157772,1138040236,1138040236
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,319262,435,50,1,8,21,16,4,3.05,no tag,1086005141,1537158062,0,0
8362,Raising Helen (2004),Comedy|Drama|Romance,350028,4599,4,0,1,2,1,0,2.75,no tag,1186258690,1234188705,0,0
8363,Soul Plane (2004),Comedy,367085,12657,2,0,0,1,0,1,3.75,no tag,1342369369,1391351869,0,0
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,367790,28219,4,0,0,1,3,0,3.38,no tag,1100799404,1118246726,0,0
8366,Saved! (2004),Comedy|Drama,332375,13193,14,0,0,3,8,3,3.89,pregnancy | religion,1090948077,1493847283,1138040220,1138040220
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,304141,673,93,0,2,17,43,31,3.91,Magic | Wizards,1087721472,1534321009,1137202784,1137202784
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,297284,16617,3,0,1,1,1,0,2.67,no tag,1218165533,1498510200,0,0
8370,"Blind Swordsman: Zatoichi, The (Zat?ichi) (2003)",Action|Comedy|Crime|Drama,363226,246,12,0,0,1,9,2,3.96,no tag,1090948073,1494613399,0,0
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,296572,2789,23,1,2,7,10,3,3.3,no tag,1105665494,1535712291,0,0
8372,Garfield: The Movie (2004),Animation|Children|Comedy,356634,8920,5,2,1,1,0,1,2.3,no tag,1101747313,1520409025,0,0
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,327162,9890,12,2,2,8,0,0,2.25,no tag,1106482976,1460303788,0,0
8375,"Hunting of the President, The (2004)",Documentary,391225,26254,1,0,0,1,0,0,2.5,politics,1106503362,1106503362,1137375412,1137375412
8376,Napoleon Dynamite (2004),Comedy,374900,8193,37,2,4,11,13,7,3.32,high school,1104766940,1535183790,1138040176,1138040176
8378,"Doctor, The (1991)",Drama,101746,26142,1,0,0,0,1,0,4,no tag,1242290283,1242290283,0,0
8379,"Dresser, The (1983)",Drama,85461,42122,1,0,0,1,0,0,3,In Netflix queue,1514240037,1514240037,1137200899,1137200899
8380,Father Hood (1993),Comedy,106877,65137,1,0,0,1,0,0,2.5,no tag,1519422605,1519422605,0,0
8382,Hello Again (1987),Comedy,93175,35151,1,0,0,1,0,0,2.5,death,1086016467,1086016467,1137375392,1137375392
8383,Hope Springs (2003),Comedy|Romance,314431,21544,1,1,0,0,0,0,1,no tag,1362267999,1362267999,0,0
8385,Lover Come Back (1961),Comedy|Romance,55100,40894,1,0,0,1,0,0,3,no tag,1115044114,1115044114,0,0
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,110857,11546,5,4,1,0,0,0,0.8,no tag,1087571564,1515163292,0,0
8391,Big Wednesday (1978),Comedy|Drama,77235,18387,1,0,0,1,0,0,3,no tag,1171839204,1171839204,0,0
8402,Book of Love (1990),Comedy|Romance,99166,52560,1,0,1,0,0,0,2,no tag,1186413483,1186413483,0,0
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,63759,18333,2,0,0,0,0,2,4.5,no tag,1125859107,1142665511,0,0
8410,Suddenly (1954),Crime|Drama|Film-Noir,47542,18398,1,0,0,0,1,0,3.5,no tag,1097034394,1097034394,0,0
8424,"Divorcee, The (1930)",Drama|Romance,20827,80708,1,0,0,0,1,0,4,divorce,1100292121,1100292121,1138040077,1138040077
8425,Meet the Applegates (1991),Comedy,100129,76516,1,0,1,0,0,0,2,no tag,1498510714,1498510714,0,0
8426,Robot Carnival (Roboto k?nibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,93871,33441,1,0,0,0,1,0,4,no tag,1112712997,1112712997,0,0
8427,Americathon (1979),Comedy|Sci-Fi,78766,47819,1,0,1,0,0,0,1.5,no tag,1167860808,1167860808,0,0
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,41841,18712,1,0,0,1,0,0,2.5,World War II,1087832464,1087832464,1137375442,1137375442
8447,This Island Earth (1955),Sci-Fi,47577,831,1,1,0,0,0,0,1,no tag,1087150729,1087150729,0,0
8450,Anthony Adverse (1936),Adventure|Romance,27300,37658,1,0,0,1,0,0,3,no tag,1086098891,1086098891,0,0
8451,Blackboard Jungle (1955),Drama,47885,26516,2,0,0,1,1,0,3.25,no tag,1086098889,1519136128,0,0
8454,Luna Papa (1999),Comedy|Drama|Fantasy,170259,10573,1,0,0,0,1,0,3.5,no tag,1171502042,1171502042,0,0
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,65889,26451,1,0,0,0,1,0,4,no tag,1171500574,1171500574,0,0
8458,To Each His Own (1946),Drama,39040,54568,1,0,0,0,1,0,3.5,no tag,1086098722,1086098722,0,0
8459,"Heiress, The (1949)",Drama|Romance,41452,28571,1,0,0,0,1,0,3.5,no tag,1086098720,1086098720,0,0
8461,Dragon Seed (1944),Drama|War,36777,123665,1,0,0,0,1,0,3.5,no tag,1086098718,1086098718,0,0
8462,Executive Suite (1954),Drama,46963,43336,1,0,0,1,0,0,3,no tag,1086098715,1086098715,0,0
8463,Johnny Belinda (1948),Drama,40495,62000,1,0,0,0,1,0,4,deafness,1086103054,1086103054,1138040133,1138040133
8464,Super Size Me (2004),Comedy|Documentary|Drama,390521,9372,50,3,2,10,27,8,3.51,food | McDonalds,1088437401,1525550393,1138040254,1138040254
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,33774,41495,1,0,0,0,1,0,3.5,no tag,1106503412,1106503412,0,0
8477,"Jet?e, La (1962)",Romance|Sci-Fi,56119,662,2,0,0,0,1,1,4.5,post-apocalyptic,1498533063,1525282230,1525282477,1525282477
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,32851,43805,1,0,0,1,0,0,3,no tag,1086191946,1086191946,0,0
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,37988,16559,2,1,0,0,1,0,2,no tag,1086191943,1108950870,0,0
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,53114,31217,1,0,0,0,0,1,4.5,no tag,1454191520,1454191520,0,0
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,54188,19414,2,0,0,1,1,0,3.5,no tag,1087832241,1171813237,0,0
8491,White Heat (1949),Crime|Drama|Film-Noir,42041,15794,3,0,0,1,2,0,3.67,no tag,1180302198,1498522081,0,0
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,44008,13188,2,0,0,1,1,0,3.25,no tag,1086369863,1237714941,0,0
8493,Memphis Belle (1990),Action|Drama|War,100133,12651,6,0,1,3,2,0,3.08,no tag,1086369856,1328482514,0,0
8494,"Cincinnati Kid, The (1965)",Drama,59037,886,1,1,0,0,0,0,0.5,no tag,1167791240,1167791240,0,0
8495,Animal Factory (2000),Crime|Drama,204137,9791,1,0,0,1,0,0,2.5,no tag,1236311537,1236311537,0,0
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,71565,38582,1,0,0,1,0,0,2.5,no tag,1519240400,1519240400,0,0
8501,"Hitcher, The (1986)",Action|Thriller,91209,9542,4,0,0,1,3,0,3.62,no tag,1112717695,1508436902,0,0
8502,Show Boat (1951),Drama|Musical|Romance,44030,17820,1,0,0,1,0,0,3,no tag,1089386934,1089386934,0,0
8506,Fear X (2003),Mystery|Thriller,289944,37696,2,0,1,1,0,0,2.25,no tag,1189456374,1498510260,0,0
8507,Freaks (1932),Crime|Drama|Horror,22913,136,9,0,0,6,3,0,3.17,circus,1086613169,1435538877,1138040090,1138040090
8511,"Immigrant, The (1917)",Comedy,8133,47653,1,0,0,0,0,1,4.5,no tag,1447537575,1447537575,0,0
8512,Silent Movie (1976),Comedy,75222,10970,1,0,0,0,1,0,3.5,no tag,1117430828,1117430828,0,0
8518,Anna Christie (1930),Drama,20641,42812,1,0,0,0,1,0,3.5,no tag,1086871736,1086871736,0,0
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,22835,3019,2,1,0,0,1,0,2,no tag,1099315938,1108950819,0,0
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,327437,10204,3,0,1,2,0,0,2.5,no tag,1127643384,1494267841,0,0
8528,Dodgeball: A True Underdog Story (2004),Comedy,364725,9472,39,3,1,7,20,8,3.55,no tag,1088437404,1525552728,0,0
8529,"Terminal, The (2004)",Comedy|Drama|Romance,362227,594,47,3,3,13,22,6,3.32,no tag,1089129104,1537158112,0,0
8530,Dear Frankie (2004),Drama|Romance,377752,8981,2,0,0,0,2,0,3.75,Ireland,1123721652,1218164507,1138040071,1138040071
8531,White Chicks (2004),Action|Comedy|Crime,381707,12153,6,0,1,3,2,0,2.83,no tag,1197187646,1516151474,0,0
8532,"Door in the Floor, The (2004)",Drama,348593,1944,1,0,0,1,0,0,2.5,no tag,1094516652,1094516652,0,0
8533,"Notebook, The (2004)",Drama|Romance,332280,11036,38,2,3,7,16,10,3.57,memory loss | romance | sad,1094516666,1537158222,1424141953,1424141974
8534,Two Brothers (Deux fr?res) (2004),Adventure|Children|Drama,338512,1997,1,0,0,0,1,0,3.5,no tag,1106057688,1106057688,0,0
8535,De-Lovely (2004),Drama|Musical,352277,15237,1,0,0,0,1,0,4,no tag,1091039700,1091039700,0,0
8542,"Day at the Races, A (1937)",Comedy|Musical,28772,11939,3,0,0,0,2,1,4,no tag,1087571380,1154594865,0,0
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,64100,26520,1,0,0,0,1,0,3.5,no tag,1106881899,1106881899,0,0
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,272045,21386,2,1,0,1,0,0,1.5,no tag,1094877008,1418063157,0,0
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,243135,24908,1,0,0,1,0,0,3,no tag,1104933055,1104933055,0,0
8577,Comandante (2003),Documentary,342213,25783,1,0,0,0,1,0,4,no tag,1218207680,1218207680,0,0
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,339840,8991,2,0,0,1,1,0,3.25,no tag,1210107750,1493848527,0,0
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,99851,23378,1,0,0,0,0,1,5,fairy tales | In Netflix queue,1348610734,1348610734,1137201021,1137201021
8581,Pirates of Silicon Valley (1999),Documentary|Drama,168122,3293,4,0,0,0,3,1,4,no tag,1091809459,1178293029,0,0
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,104810,36947,2,0,0,0,1,1,4.25,no tag,1161849391,1201445790,0,0
8587,Mayor of the Sunset Strip (2003),Documentary,230512,61487,1,0,0,0,1,0,3.5,no tag,1109974344,1109974344,0,0
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,250468,14365,1,0,0,0,1,0,4,no tag,1315243675,1315243675,0,0
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,87910,10606,1,0,0,0,1,0,3.5,no tag,1087827079,1087827079,0,0
8593,Juice (1992),Action|Crime|Drama|Thriller,104573,16136,1,0,0,0,1,0,4,no tag,1342300766,1342300766,0,0
8596,Revenge of the Pink Panther (1978),Comedy|Crime,78163,6081,2,0,0,1,1,0,3.25,no tag,1088862829,1094875815,0,0
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,29870,13696,2,0,0,0,2,0,3.75,no tag,1137521591,1435540015,0,0
8601,Zero de conduite (Zero for Conduct) (Z?ro de conduite: Jeunes diables au coll?ge) (1933),Comedy|Drama,24803,44494,1,0,0,0,1,0,4,no tag,1171328320,1171328320,0,0
8604,Taxi (1998),Action|Comedy,152930,2330,5,0,1,2,1,1,3.2,no tag,1154721722,1501273663,0,0
8605,Taxi 3 (2003),Action|Comedy,295721,2334,2,0,1,0,0,1,3.25,no tag,1498509739,1501273672,0,0
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,388473,13398,5,0,0,1,3,1,3.9,In Netflix queue,1109410583,1204277626,1137201077,1137201077
8609,Our Hospitality (1923),Comedy,14341,701,2,0,0,1,1,0,3.25,In Netflix queue,1201833138,1435537625,1137179727,1137179727
8610,All of Me (1984),Comedy|Fantasy,86873,10631,2,0,1,0,1,0,2.5,no tag,1087995303,1340343541,0,0
8611,"Farmer's Daughter, The (1947)",Comedy,39370,43466,1,0,0,0,1,0,3.5,no tag,1087995301,1087995301,0,0
8614,Overboard (1987),Comedy|Romance,93693,10780,6,0,1,3,2,0,3,no tag,1088167501,1498515093,0,0
8617,Butterfield 8 (1960),Drama,53622,23724,1,0,0,1,0,0,3,no tag,1088167496,1088167496,0,0
8620,"Exterminating Angel, The (?ngel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,56732,29264,2,1,0,1,0,0,1.5,no tag,1108950741,1293374287,0,0
8622,Fahrenheit 9/11 (2004),Documentary,361596,1777,37,1,2,7,24,3,3.49,politics | terrorism,1089043876,1519135974,1138040083,1138040083
8623,Roxanne (1987),Comedy|Romance,93886,11584,11,0,1,4,6,0,3.27,no tag,1088453000,1519179372,0,0
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,59125,26811,1,0,1,0,0,0,1.5,no tag,1196304735,1196304735,0,0
8632,Secret Society (2002),Comedy,217788,161080,1,1,0,0,0,0,0.5,no tag,1178294405,1178294405,0,0
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,87597,11884,7,0,1,1,3,2,3.57,no tag,1088862483,1491095475,0,0
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,316654,558,79,1,0,20,33,25,3.8,Doc Ock,1089029480,1537157759,1137202798,1137202798
8638,Before Sunset (2004),Drama|Romance,381681,80,15,1,1,2,7,4,3.7,generation X,1094516626,1498521987,1138039967,1138039967
8640,King Arthur (2004),Action|Adventure|Drama|War,349683,9477,13,1,3,5,2,2,2.96,no tag,1089819349,1494071521,0,0
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,357413,8699,57,0,1,12,29,15,3.77,hilarious | Steve Carell | Will Ferrell | stupid | awesome | comedy | Will Ferrell,1092373285,1523216675,1234789177,1526249156
8643,"Cinderella Story, A (2004)",Comedy|Romance,356470,11247,9,0,0,6,1,2,3.28,no tag,1105654253,1515248446,0,0
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,343818,2048,61,2,2,18,27,12,3.49,no tag,1092373271,1529899272,0,0
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,390221,436,8,0,0,1,6,1,3.94,drugs | immigrants,1103392567,1333023562,1138040155,1138040155
8650,Long Day's Journey Into Night (1962),Drama,56196,43004,1,0,0,0,1,0,3.5,no tag,1108868108,1108868108,0,0
8656,"Short Film About Killing, A (Kr?tki film o zabijaniu) (1988)",Crime|Drama,95468,10754,2,0,0,1,0,1,3.75,no tag,1155882860,1446618786,0,0
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,372183,2502,75,1,2,14,39,19,3.79,no tag,1091273400,1537157790,0,0
8666,Catwoman (2004),Action|Crime|Fantasy,327554,314,9,4,5,0,0,0,1.33,no tag,1095663581,1535711569,0,0
8667,A Home at the End of the World (2004),Drama|Romance,359423,18923,1,0,0,0,1,0,3.5,no tag,1117491550,1117491550,0,0
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,23563,12206,1,0,0,0,1,0,4,no tag,1179199985,1179199985,0,0
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,32475,68064,2,1,1,0,0,0,1.25,no tag,1158531657,1331421241,0,0
8684,"Man Escaped, A (Un  condamn? ? mort s'est ?chapp? ou Le vent souffle o? il veut) (1956)",Adventure|Drama,49902,15244,1,0,0,0,1,0,3.5,no tag,1238350150,1238350150,0,0
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,47216,62395,1,0,0,0,1,0,3.5,no tag,1171730449,1171730449,0,0
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,69280,24559,1,0,0,0,1,0,4,no tag,1237569036,1237569036,0,0
8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,39169,27437,3,0,0,2,1,0,3,court,1089638396,1435719846,1137375369,1137375369
8711,Mr. Blandings Builds His Dream House (1948),Comedy,40613,32294,1,0,0,1,0,0,3,no tag,1089638385,1089638385,0,0
